id,cycle,s2,s3,s4,s7,s8,s9,s11,s12,s13,s14,s15,s17,s20,s21
1,42,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,43,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,44,389,389,389,389,389,389,389,389,389,389,389,389,389,389
1,45,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,46,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,47,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,48,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,49,390,390,390,390,390,390,390,390,390,390,390,390,390,390
1,50,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,51,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,52,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,53,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,54,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,55,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,56,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,57,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,58,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,59,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,60,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,61,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,62,390,390,390,390,390,390,390,390,390,390,390,390,390,390
1,63,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,64,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,65,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,66,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,67,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,68,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,69,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,70,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,71,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,72,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,73,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,74,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,75,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,76,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,77,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,78,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,79,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,80,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,81,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,82,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,83,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,84,390,390,390,390,390,390,390,390,390,390,390,390,390,390
1,85,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,86,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,87,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,88,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,89,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,90,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,91,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,92,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,93,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,94,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,95,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,96,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,97,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,98,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,99,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,100,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,101,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,102,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,103,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,104,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,105,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,106,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,107,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,108,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,109,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,110,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,111,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,112,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,113,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,114,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,115,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,116,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,117,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,118,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,119,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,120,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,121,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,122,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,123,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,124,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,125,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,126,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,127,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,128,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,129,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,130,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,131,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,132,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,133,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,134,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,135,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,136,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,137,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,138,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,139,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,140,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,141,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,142,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,143,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,144,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,145,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,146,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,147,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,148,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,149,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,150,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,151,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,152,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,153,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,154,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,155,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,156,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,157,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,158,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,159,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,160,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,161,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,162,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,163,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,164,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,165,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,166,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,167,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,168,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,169,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,170,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,171,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,172,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,173,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,174,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,175,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,176,391,391,391,391,391,391,391,391,391,391,391,391,391,391
1,177,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,178,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,179,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,180,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,181,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,182,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,183,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,184,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,185,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,186,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,187,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,188,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,189,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,190,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,191,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1,192,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,193,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,194,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,195,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,196,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,197,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,198,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,199,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,200,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,201,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,202,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,203,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,204,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,205,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,206,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,207,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,208,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,209,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,210,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,211,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,212,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,213,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,214,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,215,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,216,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,217,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,218,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,219,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,220,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,221,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,222,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,223,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,224,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,225,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,226,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,227,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,228,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,229,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,230,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,231,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,232,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1,233,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,234,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,235,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,236,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,237,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,238,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,239,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,240,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,241,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,242,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,243,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,244,398,398,398,398,398,398,398,398,398,398,398,398,398,398
1,245,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,246,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,247,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,248,397,397,397,397,397,397,397,397,397,397,397,397,397,397
1,249,397,397,397,397,397,397,397,397,397,397,397,397,397,397
1,250,397,397,397,397,397,397,397,397,397,397,397,397,397,397
1,251,397,397,397,397,397,397,397,397,397,397,397,397,397,397
1,252,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,253,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1,254,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,255,394,394,394,394,394,394,394,394,394,394,394,394,394,394
1,256,397,397,397,397,397,397,397,397,397,397,397,397,397,397
1,257,398,398,398,398,398,398,398,398,398,398,398,398,398,398
1,258,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1,259,398,398,398,398,398,398,398,398,398,398,398,398,398,398
2,1,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,2,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,3,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,4,389,389,389,389,389,389,389,389,389,389,389,389,389,389
2,5,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,6,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,7,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,8,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,9,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,10,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,11,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,12,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,13,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,14,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,15,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,16,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,17,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,18,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,19,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,20,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,21,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,22,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,23,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,24,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,25,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,26,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,27,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,28,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,29,389,389,389,389,389,389,389,389,389,389,389,389,389,389
2,30,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,31,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,32,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,33,389,389,389,389,389,389,389,389,389,389,389,389,389,389
2,34,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,35,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,36,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,37,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,38,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,39,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,40,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,41,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,42,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,43,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,44,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,45,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,46,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,47,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,48,388,388,388,388,388,388,388,388,388,388,388,388,388,388
2,49,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,50,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,51,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,52,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,53,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,54,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,55,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,56,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,57,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,58,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,59,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,60,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,61,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,62,389,389,389,389,389,389,389,389,389,389,389,389,389,389
2,63,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,64,389,389,389,389,389,389,389,389,389,389,389,389,389,389
2,65,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,66,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,67,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,68,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,69,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,70,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,71,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,72,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,73,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,74,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,75,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,76,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,77,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,78,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,79,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,80,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,81,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,82,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,83,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,84,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,85,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,86,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,87,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,88,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,89,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,90,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,91,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,92,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,93,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,94,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,95,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,96,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,97,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,98,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,99,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,100,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,101,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,102,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,103,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,104,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,105,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,106,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,107,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,108,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,109,389,389,389,389,389,389,389,389,389,389,389,389,389,389
2,110,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,111,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,112,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,113,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,114,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,115,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,116,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,117,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,118,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,119,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,120,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,121,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,122,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,123,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,124,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,125,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,126,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,127,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,128,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,129,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,130,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,131,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,132,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,133,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,134,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,135,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,136,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,137,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,138,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,139,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,140,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,141,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,142,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,143,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,144,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,145,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,146,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,147,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,148,394,394,394,394,394,394,394,394,394,394,394,394,394,394
2,149,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,150,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,151,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,152,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,153,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,154,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,155,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,156,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,157,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,158,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,159,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,160,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,161,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2,162,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,163,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,164,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,165,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,166,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,167,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,168,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,169,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,170,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,171,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,172,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2,173,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,174,394,394,394,394,394,394,394,394,394,394,394,394,394,394
2,175,393,393,393,393,393,393,393,393,393,393,393,393,393,393
