id,cycle,s2,s3,s4,s7,s8,s9,s11,s12,s13,s14,s15,s17,s20,s21
2,93,369,369,369,369,369,369,369,369,369,369,369,369,369,369
2,94,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,95,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,96,307,307,307,307,307,307,307,307,307,307,307,307,307,307
2,97,307,307,307,307,307,307,307,307,307,307,307,307,307,307
2,98,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,99,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,100,336,336,336,336,336,336,336,336,336,336,336,336,336,336
2,101,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,102,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,103,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,104,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,105,336,336,336,336,336,336,336,336,336,336,336,336,336,336
2,106,364,364,364,364,364,364,364,364,364,364,364,364,364,364
2,107,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,108,369,369,369,369,369,369,369,369,369,369,369,369,369,369
2,109,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,110,306,306,306,306,306,306,306,306,306,306,306,306,306,306
2,111,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,112,369,369,369,369,369,369,369,369,369,369,369,369,369,369
2,113,371,371,371,371,371,371,371,371,371,371,371,371,371,371
2,114,305,305,305,305,305,305,305,305,305,305,305,305,305,305
2,115,330,330,330,330,330,330,330,330,330,330,330,330,330,330
2,116,336,336,336,336,336,336,336,336,336,336,336,336,336,336
2,117,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,118,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,119,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,120,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,121,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,122,369,369,369,369,369,369,369,369,369,369,369,369,369,369
2,123,330,330,330,330,330,330,330,330,330,330,330,330,330,330
2,124,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,125,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,126,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,127,363,363,363,363,363,363,363,363,363,363,363,363,363,363
2,128,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,129,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,130,330,330,330,330,330,330,330,330,330,330,330,330,330,330
2,131,306,306,306,306,306,306,306,306,306,306,306,306,306,306
2,132,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,133,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,134,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,135,364,364,364,364,364,364,364,364,364,364,364,364,364,364
2,136,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,137,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,138,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,139,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,140,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,141,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,142,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,143,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,144,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,145,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,146,336,336,336,336,336,336,336,336,336,336,336,336,336,336
2,147,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,148,307,307,307,307,307,307,307,307,307,307,307,307,307,307
2,149,307,307,307,307,307,307,307,307,307,307,307,307,307,307
2,150,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,151,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,152,364,364,364,364,364,364,364,364,364,364,364,364,364,364
2,153,330,330,330,330,330,330,330,330,330,330,330,330,330,330
2,154,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,155,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,156,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,157,330,330,330,330,330,330,330,330,330,330,330,330,330,330
2,158,364,364,364,364,364,364,364,364,364,364,364,364,364,364
2,159,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,160,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,161,395,395,395,395,395,395,395,395,395,395,395,395,395,395
2,162,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,163,371,371,371,371,371,371,371,371,371,371,371,371,371,371
2,164,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,165,392,392,392,392,392,392,392,392,392,392,392,392,392,392
2,166,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,167,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,168,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,169,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,170,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,171,366,366,366,366,366,366,366,366,366,366,366,366,366,366
2,172,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,173,365,365,365,365,365,365,365,365,365,365,365,365,365,365
2,174,329,329,329,329,329,329,329,329,329,329,329,329,329,329
2,175,330,330,330,330,330,330,330,330,330,330,330,330,330,330
2,176,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,177,309,309,309,309,309,309,309,309,309,309,309,309,309,309
2,178,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,179,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,180,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,181,395,395,395,395,395,395,395,395,395,395,395,395,395,395
2,182,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,183,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,184,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,185,394,394,394,394,394,394,394,394,394,394,394,394,394,394
2,186,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,187,366,366,366,366,366,366,366,366,366,366,366,366,366,366
2,188,366,366,366,366,366,366,366,366,366,366,366,366,366,366
2,189,307,307,307,307,307,307,307,307,307,307,307,307,307,307
2,190,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,191,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,192,333,333,333,333,333,333,333,333,333,333,333,333,333,333
2,193,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,194,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,195,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,196,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,197,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,198,371,371,371,371,371,371,371,371,371,371,371,371,371,371
2,199,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,200,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,201,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,202,371,371,371,371,371,371,371,371,371,371,371,371,371,371
2,203,366,366,366,366,366,366,366,366,366,366,366,366,366,366
2,204,336,336,336,336,336,336,336,336,336,336,336,336,336,336
2,205,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,206,366,366,366,366,366,366,366,366,366,366,366,366,366,366
2,207,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,208,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,209,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,210,372,372,372,372,372,372,372,372,372,372,372,372,372,372
2,211,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,212,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,213,333,333,333,333,333,333,333,333,333,333,333,333,333,333
2,214,366,366,366,366,366,366,366,366,366,366,366,366,366,366
2,215,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,216,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,217,368,368,368,368,368,368,368,368,368,368,368,368,368,368
2,218,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,219,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2,220,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,221,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,222,333,333,333,333,333,333,333,333,333,333,333,333,333,333
2,223,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,224,331,331,331,331,331,331,331,331,331,331,331,331,331,331
2,225,337,337,337,337,337,337,337,337,337,337,337,337,337,337
2,226,397,397,397,397,397,397,397,397,397,397,397,397,397,397
2,227,371,371,371,371,371,371,371,371,371,371,371,371,371,371
2,228,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,229,368,368,368,368,368,368,368,368,368,368,368,368,368,368
2,230,333,333,333,333,333,333,333,333,333,333,333,333,333,333
2,231,333,333,333,333,333,333,333,333,333,333,333,333,333,333
2,232,330,330,330,330,330,330,330,330,330,330,330,330,330,330
2,233,337,337,337,337,337,337,337,337,337,337,337,337,337,337
2,234,372,372,372,372,372,372,372,372,372,372,372,372,372,372
2,235,336,336,336,336,336,336,336,336,336,336,336,336,336,336
2,236,336,336,336,336,336,336,336,336,336,336,336,336,336,336
2,237,333,333,333,333,333,333,333,333,333,333,333,333,333,333
2,238,308,308,308,308,308,308,308,308,308,308,308,308,308,308
2,239,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,240,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,241,366,366,366,366,366,366,366,366,366,366,366,366,366,366
2,242,333,333,333,333,333,333,333,333,333,333,333,333,333,333
2,243,310,310,310,310,310,310,310,310,310,310,310,310,310,310
2,244,333,333,333,333,333,333,333,333,333,333,333,333,333,333
2,245,368,368,368,368,368,368,368,368,368,368,368,368,368,368
2,246,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,247,397,397,397,397,397,397,397,397,397,397,397,397,397,397
2,248,307,307,307,307,307,307,307,307,307,307,307,307,307,307
2,249,369,369,369,369,369,369,369,369,369,369,369,369,369,369
2,250,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2,251,337,337,337,337,337,337,337,337,337,337,337,337,337,337
2,252,366,366,366,366,366,366,366,366,366,366,366,366,366,366
2,253,310,310,310,310,310,310,310,310,310,310,310,310,310,310
2,254,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2,255,310,310,310,310,310,310,310,310,310,310,310,310,310,310
2,256,367,367,367,367,367,367,367,367,367,367,367,367,367,367
2,257,371,371,371,371,371,371,371,371,371,371,371,371,371,371
2,258,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2,259,333,333,333,333,333,333,333,333,333,333,333,333,333,333
2,260,396,396,396,396,396,396,396,396,396,396,396,396,396,396
2,261,373,373,373,373,373,373,373,373,373,373,373,373,373,373
2,262,395,395,395,395,395,395,395,395,395,395,395,395,395,395
2,263,334,334,334,334,334,334,334,334,334,334,334,334,334,334
2,264,311,311,311,311,311,311,311,311,311,311,311,311,311,311
2,265,373,373,373,373,373,373,373,373,373,373,373,373,373,373
2,266,395,395,395,395,395,395,395,395,395,395,395,395,395,395
2,267,309,309,309,309,309,309,309,309,309,309,309,309,309,309
2,268,310,310,310,310,310,310,310,310,310,310,310,310,310,310
2,269,334,334,334,334,334,334,334,334,334,334,334,334,334,334
3,1,307,307,307,307,307,307,307,307,307,307,307,307,307,307
3,2,306,306,306,306,306,306,306,306,306,306,306,306,306,306
3,3,365,365,365,365,365,365,365,365,365,365,365,365,365,365
3,4,368,368,368,368,368,368,368,368,368,368,368,368,368,368
3,5,308,308,308,308,308,308,308,308,308,308,308,308,308,308
3,6,392,392,392,392,392,392,392,392,392,392,392,392,392,392
3,7,363,363,363,363,363,363,363,363,363,363,363,363,363,363
3,8,306,306,306,306,306,306,306,306,306,306,306,306,306,306
3,9,368,368,368,368,368,368,368,368,368,368,368,368,368,368
3,10,332,332,332,332,332,332,332,332,332,332,332,332,332,332
3,11,364,364,364,364,364,364,364,364,364,364,364,364,364,364
3,12,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3,13,364,364,364,364,364,364,364,364,364,364,364,364,364,364
3,14,332,332,332,332,332,332,332,332,332,332,332,332,332,332
3,15,330,330,330,330,330,330,330,330,330,330,330,330,330,330
3,16,329,329,329,329,329,329,329,329,329,329,329,329,329,329
